outlet,date,headline,url,article_text
NDTV,01/01/24,Stock Market Today: All You Need To Know Going Into Trade On Jan. 2,https://www.ndtvprofit.com/markets/stock-market-today-all-you-need-to-know-going-into-trade-on-jan-2-2,"Markets in Asia-Pacific region are set to start the first trading session of the year on a muted note.

Share indices in Australia edged higher, with the benchmark S&P ASX 200 trading 0.44% higher at 7,623.60.

Markets in Japan to remain close till Jan 4. A massive earthquake struck Japan's east coast, resulting major Tsunami. Six people died in the disaster.

The GIFT Nifty was trading 0.02% down at 21,870 as of 06:36 a.m.

India's benchmark indices ended the first day of 2024 little changed as market participants indulged in profit-booking after both indices hit record highs on Monday.

Intraday, both Nifty and Sensex hit a record high of 21,834.35 and 72,561.91, respectively.

Overseas investors were net sellers of Indian equities on Monday. Foreign portfolio investors offloaded stocks worth Rs 855.8 crore, while domestic institutional investors mopped up equities worth Rs 410.5 crore, according to provisional data from the NSE.

The Indian rupee weakened 3 paise to close at Rs 83.24 against the U.S. dollar."
NDTV,01/01/24,6 Confirmed Dead In Japan Earthquake: Report,https://www.ndtv.com/world-news/four-confirmed-dead-in-japan-earthquake-report-4783063,"The powerful earthquake that hit central Japan on New Year's Day killed at least six people, as police and local authorities early on Tuesday reported cases of bodies being pulled from the rubble of collapsed buildings.

The quake with a preliminary magnitude of 7.6 struck in the middle of the afternoon on Monday, destroying buildings, knocking out power to tens of thousands of homes and prompting residents in some coastal areas to flee to higher ground.

It also triggered waves about 1 metre (3.3 ft) high along Japan's long western seaboard as well as in neighbouring South Korea.

Army personnel were dispatched to help with rescue operations, while one local airport was shut down after the quake tore open cracks in the runway.

An elderly man was pronounced dead after a building collapse in Shika Town in Ishikawa prefecture, broadcaster NTV reported citing local police.

Kyodo News reported four deaths in Ishikawa, citing the Prefectural Crisis Management Team, including a man and woman in their 50s, a young boy, and a man in his 70s.

The Asahi newspaper cited police as saying a man in his 90s had been pulled from the wreckage of a building and taken to hospital but confirmed dead.

Japanese Prime Minister Fumio Kishida told reporters late on Monday that it was proving difficult for search and rescue teams to reach the worst affected areas due to blocked roads.

President Joe Biden said in a statement that the United States was ready to provide any necessary help to Japan after the earthquake.

""As close allies, the United States and Japan share a deep bond of friendship that unites our people. Our thoughts are with the Japanese people during this difficult time,"" he said.

The Japanese government said that as of Monday night it had ordered more than 97,000 people in nine prefectures on the western coast of main island Honshu to evacuate. They were spending the night in sports halls and school gymnasiums, commonly used as evacuation centres in emergencies.

Almost 33,000 households remained without power in Ishikawa prefecture early on Tuesday morning, according to Hokuriku Electric Power's website.

The Imperial Household Agency said that following the disaster it would cancel Emperor Naruhito and Empress Masako's slated New Year appearance on Tuesday.

NUCLEAR PLANTS

The quake comes at a sensitive time for Japan's nuclear industry, which has faced fierce opposition from some locals since the 2011 earthquake and tsunami that triggered nuclear meltdowns in Fukushima. Whole towns were devastated in that disaster.

The Nuclear Regulation Authority said no irregularities were found at nuclear plants along the Sea of Japan, including five active reactors at Kansai Electric Power's Ohi and Takahama plants in Fukui Prefecture.

Hokuriku Electric's Shika plant, the closest to the epicentre, had already halted its two reactors before the quake for regular inspections and saw no impact from the quake, the agency said.

(Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)"
NDTV,01/01/24,"1,000 निजी मदरसों को बंद करने की दिशा में काम किया जा रहा है: असम के सीएम हिमंत बिस्वा सरमा",https://ndtv.in/india/assam-cm-himanta-biswa-sarma-said-work-is-being-done-towards-closing-1-000-private-madrassas-4783118,"असम के मुख्यमंत्री हिमंत बिस्वा सरमा (Himanta Biswa Sarma) ने नए साल के दिन कहा कि असम सरकार निजी मदरसों को बंद करने और उन्हें सामान्य स्कूलों में बदलने के लिए उनके साथ बातचीत करने की कोशिश कर रही है. मुख्यमंत्री ने ऐसा बयान तब दिया है जब उनकी सरकार ने पहले ही राज्य में सभी सरकारी संचालित मदरसों को बंद कर दिया है और उन्हें सामान्य स्कूलों में बदल दिया है. मुख्यमंत्री ने कहा कि निजी मदरसों को भारत के संविधान द्वारा संरक्षित किया गया है क्योंकि यह लिखा है कि सरकार अल्पसंख्यक संचालित शैक्षणिक संस्थानों को नहीं छू सकती है. वे आरटीई अधिनियम के तहत भी नहीं आते हैं.

उन्होंने कहा कि असम पुलिस और शिक्षा विभाग एक साथ काम कर रहे हैं इसलिए हम कम से कम 1000 निजी मदरसों को कम कर सकते हैं. यह तीन हजार से घटकर दो हजार हो जाएगा और हम निजी मदरसा निकायों के साथ इस मुद्दे पर बातचीत कर रहे हैं.

असमिया मुस्लिम समुदायों की हो रही है गणना

सरमा ने कहा कि पांच अलग-अलग समुदाय हैं जिन्हें असमिया मुस्लिम समुदायों के रूप में जाना जाता है, हमने जनगणना को मंजूरी दे दी है और हम उन गांवों का सत्यापन कर रहे हैं जहां असमिया मुस्लिम समुदाय रहते हैं, नगरपालिका क्षेत्रों में वार्ड भी निर्धारित किए जा रहे हैं जहां असमिया मुस्लिम रहते हैं और 2024 के अंत तक , हम इस जनगणना को पूरा करेंगे. असम के मुख्यमंत्री ने यह भी कहा कि उनकी सरकार इस साल के अंत तक असमिया मुसलमानों की नई जनगणना पूरी कर लेगी.

2 जिलों से जल्द ही हटा लिया जाएगा AFSPA

गौरतलब है कि सरमा ने कहा है कि असम के कम से कम दो और जिलों में इस साल AFSPA को वापस लिया जाएगा.मुख्यमंत्री ने कहा कि असम सरकार ने अब इसे पूरी तरह से हटाने की सिफारिश की है, लेकिन केंद्र सरकार ने हमें सलाह दी है कि हमें थोड़ा सतर्क रहने की जरूरत है, इसलिए AFSPA अब केवल चार जिलों तक ही सीमित है. मुझे लगता है कि अगली समीक्षा में, हम दो अन्य जिलों से AFSPA वापस ले लेंगे. केंद्र असम, नागालैंड और अरुणाचल के बीच सीमा के त्रिकोणीय क्षेत्र से AFSPA को हटाना नहीं चाहता है. यह समय की बात है, किसी समय AFSPA को पूरी तरह से वापस ले लिया जाएगा.

ये भी पढ़ें-:"
NDTV,01/01/24,अदाणी समूह धारावी ‘स्लम क्लस्टर’ के पुनर्विकास का मसौदा तैयार करने के लिए हफीज कॉन्ट्रैक्टर और 2 अन्य की लेगा मदद,https://ndtv.in/india/adani-group-will-take-help-of-hafeez-contractor-and-2-others-to-prepare-redevelopment-draft-of-dharavi-4783148,"मुंबई की झुग्गी बस्ती धारावी के पुनर्विकास की परियोजना हासिल करने वाले अदाणी समूह ने सोमवार को कहा कि उसने एशिया की सबसे बड़ी ‘स्लम क्लस्टर' के पुनर्विकास का मसौदा तैयार करने के लिए हफीज कॉन्ट्रैक्टर समेत तीन शहरी नियोजकों की सेवाएं ली हैं. अदाणी समूह को वर्ष 2022 में महाराष्ट्र सरकार ने धारावी पुनर्विकास परियोजना आवंटित की थी. समूह ने पहले चरण में 21,000 करोड़ रुपये का निवेश करने का वादा किया है.

अदाणी समूह ने बयान में कहा कि इस परियोजना के लिए शहरी एवं बुनियादी ढांचा क्षेत्र के मशहूर वास्तुकार कॉन्ट्रैक्टर, डिजाइन फर्म ससाकी और सलाहकार फर्म बुरो हैपोल्ड को अपने साथ जोड़ा है. इसके साथ सिंगापुर आवास विकास बोर्ड के कुछ विशेषज्ञ भी इस परियोजना का हिस्सा बनाए गए हैं.

कॉन्ट्रैक्टर शहरी क्षेत्र में क्रांतिकारी सामाजिक आवास और झुग्गी पुनर्वास परियोजनाओं के लिए जाने जाते हैं. वहीं ससाकी अमेरिका की एक डिजाइन फर्म है जबकि बुरो हैपोल्ड ब्रिटेन की एक अंतरराष्ट्रीय सलाहकार फर्म है. अदाणी समूह ने नवंबर, 2022 में धारावी के पुनर्विकास के लिए लगाई गई बोली जीती थी. इसमें 5,069 करोड़ रुपये के शुरुआती इक्विटी निवेश और बाकी राशि कर्ज से जुटाने की बात कही गई थी.

सूत्रों के मुताबिक, समूह परियोजना के पहले चरण के लिए वित्तीय संसाधनों का इंतजाम लगभग कर चुका है. भारतीय स्टेट बैंक और आईसीआईसीआई बैंक ने परियोजना के लिए 4,500 करोड़ रुपये देने की प्रतिबद्धता जताई है.

ये भी पढ़ें-:

(Disclaimer: New Delhi Television is a subsidiary of AMG Media Networks Limited, an Adani Group Company.)"
NDTV,01/01/24,"Child Among 8 Killed In Clashes Between Army, Rebels In Syria: Report",https://www.ndtv.com/world-news/child-among-8-killed-in-clashes-between-army-rebels-in-syria-4783281,"Eight civilians, including a child, were killed Monday during exchanges of fire between the army and rebels in northwestern Syria, with 19 others wounded, a war monitor said.

The fighting pitted the army of Syrian President Bashar al-Assad against Hayat Tahrir al-Sham (HTS), an Islamist group led by Al-Qaeda's former Syria branch.

""An elderly man, a woman and her young daughter were killed and 10 other civilians were wounded in a bombardment by the HTS on the villages of Nubul and Zahraa, in a part of Aleppo province controlled by the Syrian regime,"" the Syrian Observatory for Human Rights said.

HTS and other groups control swathes of Idlib province and parts of neighbouring Aleppo, Hama and Latakia provinces.

The Syrian army retaliated by bombing residential areas of Darat Izza town in Aleppo, killing three civilians and wounding nine others, the Observatory said.

The Britain-based war monitor, which has a network of sources inside Syria, said the bombardments struck a bakery, a mosque, a power plant and a popular market.

Army artillery fire killed two other civilians in the Aleppo village of Burj Haidar, the Observatory said.

A brutal Syrian government crackdown on Arab Spring-inspired protests that erupted in 2011 spiralled into a devastating war involving foreign armies, militias and jihadists.

More than half a million people have been killed in the conflict.

Last week, Russian air strikes on Idlib province, killed five civilians from the same family, including three children, according to rescuers and the Observatory.

Moscow is one of Assad's key backers, providing him with military, political and economic support in the country's civil war.

Russia's intervention in the war since 2015 has helped forces loyal to Assad claw back much of the territory they lost in the conflict.

A ceasefire brokered by Russia and Turkey was declared in Idlib after a Syrian government offensive in March 2020, but it has been repeatedly violated.

(Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)"
NDTV,01/01/24,Case On Pramod Bhaya: आचार संहिता उल्लंघन के मामले में अशोक गहलोत के करीबी प्रमोद जैन भाया के खिलाफ मामला दर्ज,https://rajasthan.ndtv.in/rajasthan-news/case-on-pramod-bhaya-case-registered-against-pramod-jain-bhaya-close-to-ashok-gehlot-for-violation-of-election-model-code-of-conduct-4783310,"Case On Pramod Jain Bhaya: राजस्थान के पूर्व मंत्री प्रमोद जैन भाया और अंता नगर पालिका अध्यक्ष मुस्तफा खान पर अवैध रूप से निविदाएं मंजूर करने के आरोप में सोमवार को मामला दर्ज किया गया. प्रमोद जैन भाया और मुस्तफा खान पर आरोप है कि उन्होंने पिछले साल सितंबर में राज्य विधानसभा चुनाव के लिए आदर्श आचार संहिता लागू होने के बाद निविदाएं जारी करने में नियमों का उल्लंघन किया.

इन दोनों पर बारां जिले में धोखाधड़ी, जालसाजी और अन्य आरोपों के लिए मामला दर्ज किया गया है.

पुलिस उपाधीक्षक (डीएसपी) ओमेंद्र सिंह ने बताया कि भारतीय जनता पार्टी (भाजपा) की अंता शहर इकाई के अध्यक्ष रामेश्वर खंडेलवाल की शिकायत के आधार पर पुलिस ने भाया के खिलाफ मामला दर्ज किया है. भाया पिछली अशोक गहलोत नीत कांग्रेस सरकार में खनन मंत्री थे. उन्होंने कहा कि मुस्तफा खान के खिलाफ भी अंता थाने में मामला दर्ज किया गया है.

प्रमोद जैन भाया राजस्थान के पूर्ववर्ती कांग्रेस सरकार में खनन एवं गोपालन मंत्री रहे हैं. भाया को पूर्व मुख्यमंत्री अशोक गहलोत का काफी करीबी माना जाता है. प्रमोद जैन भाया और अंता के नगर पालिका अध्यक्ष मुस्तफा खान के खिलाफ अंता थाने में मुकदमा दर्ज किया गया है. मामला धोखाधड़ी से जुड़ा हुआ है, जिसमें आचार संहिता के उल्लंघन करने और इसी दौरान चुनाव में फायदा लेने और ग़लत तरीके से कागज़ात बनवा कर नए टेंडर्स जारी करने का है.

प्रमोद जैन भाया इस बार अंता-बारां से विधानसभा चुनाव हार गए हैं. उन्हें भाजपा के कंवरलाल मीणा ने चुनाव हराया है. उन पर चुनाव से पहले भ्रष्टाचार के कई आरोप भी लगे थे. प्रमोद भाया को टिकट मिलने पर कांग्रेस के स्थानीय कार्यकर्ताओं ने इसका विरोध किया था.

यह भी पढ़ें- New Hit-and-Run Law: जानिए क्या है नया हिट एंड रन कानून, जिसका ट्रक और बस ड्राइवर कर रहे हैं विरोध"
NDTV,01/01/24,"खुद भूखे रहकर इस बेघर शख्स ने किया ऐसा काम, वीडियो देख इमोशनल हो गए लोग",https://ndtv.in/zara-hatke/old-homeless-man-kindness-and-arrange-food-for-his-puppy-friend-in-mumbai-emotional-video-viral-4783317,"सोशल मीडिया पर कई बार ऐसे वीडियो सामने आ जाते हैं, जो दिल को छू जाते हैं. हाल ही में एक ऐसा ही वायरल वीडियो लोगों का ध्यान खींच रहा है, जिसमें एक बुजुर्ग शख्स की दिलेरी और संवेदनशीलता को देखकर लोग उनकी तारीफ करते नहीं थक रहे हैं. वीडियो में देखा जा सकता है कि, खुद बेघर होने के बावजूद एक बुजुर्ग शख्स दिल जीत लेने वाला काम कर रहा है, जिसे देखकर लोग इमोशनल हो रहे हैं.

यहां देखें वीडियो

वायरल हो रहा यह वीडियो मुंबई के बांद्रा का बताया जा रहा है, जिसे सोशल मीडिया प्लेटफॉर्म इंस्टाग्राम पर एक इन्फ्लुएंसर ने अपने अकाउंट soundofsaad से शेयर किया है. दरअसल, वीडियो में दिख रहा बुजुर्ग शख्स खाना मिलने पर पहले खुद ना खाकर अपने पालतू कुत्ते को खिला देता है. ऐसे में जब इस बारे में पूछा गया, तो बुजुर्ग ने कहा कि अपना कोई भी बच्चा हो, उसे पालना पड़ता है, इसलिए इसको भी पाल रहे हैं. जानवर के प्रति इस बुजुर्ग शख्स के प्यार को देखकर यकीनन आप भी अपना दिल हार बैठेंगे.

वीडियो को शेयर करते हुए कैप्शन में लिखा गया है कि, 'पर्पल हेज स्टूडियो के बाहर इन दयालु बाबा जी से मुलाकात हुई. उन्हें ये नहीं पता था कि उन्होंने आखिरी बार कब खाना खाया, लेकिन उन्होंने कुत्ते को खिलाने को प्राथमिकता दी और उसके लिए दूध और डॉग फूड की व्यवस्था की. उनके जैसे लोग हमें सिखाते हैं कि दयालु होने के लिए ज्यादा की जरूरत नहीं होती.' सोशल मीडिया पर इस वीडियो को खूब देखा और पसंद किया जा रहा है. वीडियो पर यूजर्स तरह-तरह की प्रतिक्रियाएं देते हुए अपना प्यार लुटा रहे हैं. एक यूजर ने लिखा, 'ये मुस्कान अमूल्य है.' दूसरे यूजर ने लिखा, 'दुनिया को इस तरह के और अधिक इंसानों की जरूरत है, क्योंकि वर्तमान में इंसान भगवान की सबसे बुरी रचना है.' तीसरे यूजर ने लिखा, 'दादा दिल जीत लिया आपने.' चौथे यूजर ने लिखा, 'मैं बाबा जी की बात से बिल्कुल सहमत हूं.'

"
NDTV,01/01/24,"अयोध्या में पर्यटकों की लगने लगी भीड़, OYO के संस्थापक ने कहा-31 दिसंबर को हुई कमरों की रिकॉर्ड बुकिंग",https://ndtv.in/india/oyo-founder-said-record-booking-of-rooms-on-31st-december-in-ayodhya-4783347,"प्रधानमंत्री नरेंद्र मोदी (Prime Minister Narendra Modi) ने 30 दिसंबर को अयोध्या के महर्षि वाल्मिकी हवाई अड्डे और नव पुनर्निर्मित रेलवे स्टेशन का उद्घाटन किया. 22 जनवरी को मंदिर के उद्घाटन से पहले अयोध्या शहर में कई महत्वपूर्ण परिवर्तन देखने को मिल रहे हैं. जानकारों ने अयोध्या में आध्यात्मिक पर्यटन में बड़ी तेजी आने की भविष्यवाणी की है. जानकारी के अनुसार 31 दिसंबर को अयोध्या में होटलों में कमरों की बुकिंग के लिए भारत के अन्य पर्यटक स्थलों की तुलना में अधिक सर्च हुए हैं.

OYO सीईओ रितेश अग्रवाल ने क्या कहा?

भारत में होटल बुकिंग साइट की अग्रणी कंपनी OYO के संस्थापक और सीईओ रितेश अग्रवाल ने रविवार को नए साल की पूर्व संध्या पर एक डेटा साझा किया है. इस डेटा के अनुसार अयोध्या एक पर्यटन स्थल के तौर पर उभरकर सामने आया है. हिल स्टेशनों और समुद्री किनारों की तुलना में अयोध्या में अधिक बुकिंग देखने को मिले हैं. अग्रवाल ने एक्स पर एक पोस्ट में कहा कि 31 दिसंबर को, 80 प्रतिशत अधिक उपयोगकर्ताओं ने अयोध्या में ठहरने के लिए कमरों की खोज की. OYO संस्थापक ने उस बयान में के साथ सहमति व्यक्त किया कि अयोध्या भारत में सबसे बड़े पर्यटन स्थल के तौर पर उभरकर सामने आएगा.

Na hills, na beaches!



80% more users are searching for stays in Ayodhya today! Seeing one of the highest spikes 👀 #CheckIn2024 — Ritesh Agarwal (@riteshagar) December 31, 2023

अग्रवाल ने एक्स पर एक पोस्ट में कहा कि 31 दिसंबर को, 80 प्रतिशत अधिक उपयोगकर्ताओं ने अयोध्या में ठहरने के लिए कमरों की खोज की. OYO संस्थापक ने उस बयान में के साथ सहमति व्यक्त किया कि अयोध्या भारत में सबसे बड़े पर्यटन स्थल के तौर पर उभरकर सामने आएगा.

एक अन्य पोस्ट में अग्रवाल ने गोवा, अयोध्या और नैनीताल की तुलना करते हुए डेटा साझा किया है. इस डेटा में अयोध्या में OYO ऐप उपयोगकर्ताओं में 70 प्रतिशत की वृद्धि देखी गई, जबकि नैनीताल में 60 प्रतिशत और गोवा में 50 प्रतिशत की वृद्धि हुई है. उन्होंने कहा कि आध्यात्मिक पर्यटन अगले 5 वर्षों में पर्यटन उद्योग के सबसे बड़े फैक्टर के तौर पर उभरेगा.

Holy destinations are now India's favourite destinations!



Ayodhya saw a 70% jump in OYO app users vs Goa (50%) and Nainital (60%)



Spiritual tourism will be one of the biggest growth drivers of the tourism industry in the next 5 years. #CheckIn2024 — Ritesh Agarwal (@riteshagar) December 31, 2023

गौरतलब है कि पीएम नरेंद्र मोदी ने आम जनता से आग्रह किया कि है कि वे 22 जनवरी को राम मंदिर के उद्घाटन समारोह में अयोध्या न जाएं. पीएम मोदी ने कहा, ""भक्तों के रूप में हम भगवान राम के लिए कोई समस्या पैदा नहीं करना चाहेंगे. आप सभी 23 जनवरी से अनंत काल तक आ सकते हैं... राम मंदिर अब हमेशा-हमेशा के लिए है."" पीएम मोदी ने 22 जनवरी को हर भारतीय से अपने घर में दीया जलाने को भी कहा है.

ये भी पढ़ें-:"
NDTV,01/01/24,"वाराणसी के घाट पर गिटार बजाते हुए शख्स ने गाया इमरान हाशमी का गाना, वायरल हुआ वीडियो",https://ndtv.in/zara-hatke/emraan-hashmi-hit-song-tu-hi-haqeeqat-man-sings-on-varanasi-ghat-video-viral-4783377,"इंटरनेट पर इन दिनों एक शख्स का वीडियो खूब देखा और पसंद किया जा रहा है, जिसमें वो वाराणसी के घाट पर रोमांटिक गाना गाते हुए नजर आ रहा है. वीडियो में देखा जा सकता है कि, कैसे शख्स गिटार बजाते हुए अपनी सुरीली आवाज में एक्टर इमरान हाशमी का फेमस गाना गा रहा है, जिसे सुनकर आप भी उनकी आवाज में कहीं खो से जाएंगे. वीडियो देख चुके लोग गाना गा रहे शख्स की तारीफ करते नहीं थक रहे हैं.

यहां देखें वीडियो

दिल छू लेने वाले इस वायरल वीडियो में एक शख्स वाराणसी के घाट पर गिटार बजाते हुए इमरान हाशमी की फिल्म का गाना 'तू ही हकीकत' गाता नजर आ रहा है. इस दौरान उसके सामने सीढ़ियों पर बैठा एक छोटा बच्चा बड़े ध्यान से उसका गाना सुन रहा है और ताली बजाते हुए गाना गा रहे शख्स को चीयर कर रहा है. वीडियो में दिख रहे इस टैलेंटेड शख्स का नाम जितेंद्र यादव बताया जा रहा है, जो कि एक स्ट्रगलिंग आर्टिस्ट हैं. उनकी आवाज का जादू लोगों पर चलता नजर आ रहा है. यही वजह है कि इस वीडियो को खूब पसंद किया जा रहा है.

सोशल मीडिया प्लेटफॉर्म इंस्टाग्राम पर इस वीडियो को liveghat नाम के अकाउंट से शेयर किया गया है. इस वीडियो पर लाइक्स की बारिश हो रही है. वहीं वीडियो देख चुके लोग तरह-तरह की प्रतिक्रियाएं देते हुए अपना प्यार लुटा रहे हैं. एक यूजर ने लिखा, 'हर किसी को इस छोटे बच्चे के जैसे सपोर्टिव इंसान की जरूरत है, जैसे ये छोटा बच्चा इनके लिए चीयर कर रहा है, जब कोई आसपास नहीं है.' दूसरे यूजर ने लिखा, 'बहुत खूबसूरत.' तीसरे यूजर ने लिखा, 'वाह भाई.'"
NDTV,01/01/24,Case Against Over 300 People For Drunk Driving On New Year Eve In Bengaluru,https://www.ndtv.com/india-news/case-against-over-300-people-for-drunk-driving-on-new-year-eve-in-bengaluru-4783378,"Bengaluru traffic police launched a special drive on New Year's Eve and caught around 330 motorists for driving under the influence of liquor, officials said on Monday.

According to the police, they checked more than 7620 vehicles during the special drive conducted on Sunday. During the check, 330 motorists were caught driving vehicles under the influence of liquor.

Cases have been registered against them, the police said.

Meanwhile, 14 road accidents were reported in and around Bengaluru between Sunday and Monday.

""On December 31, 2023, till midnight, a total of one fatal accident and ten non-fatal accidents were reported,"" Bengaluru traffic police said in a release.

Similarly, on January 1, 2024, between midnight and 7:00 a.m., a total of three fatal accidents were reported, they added.

(Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)"
NDTV,01/01/24,'हिट-एंड-रन’ मामलों पर नए कानून को लेकर देश भर में बस और ट्रक चालकों का प्रदर्शन,https://ndtv.in/india/bus-and-truck-drivers-protest-across-the-country-over-new-law-on-hit-and-run-cases-4783404,"मोटर चालकों से जुड़े 'हिट-एंड-रन' सड़क दुर्घटना मामलों के संबंध में नए दंड कानून में प्रावधान के खिलाफ ट्रक चालकों ने सोमवार को देश के अलग-अलग राज्यों में विरोध- प्रदर्शन किया. महाराष्ट्र में प्रदर्शन की वजह से कुछ स्थानों पर ईंधन की कमी की आशंका पैदा हो गई. महाराष्ट्र के पेट्रोलियम डीलर्स एसोसिएशन के सचिव अकील अब्बास ने 'पीटीआई-भाषा' को बताया कि छत्रपति संभाजीनगर में कुछ पेट्रोल पंपों पर काम पहले ही बंद हो चुका है. अधिकारियों ने बताया कि सोलापुर, कोल्हापुर, नागपुर और गोंदिया जिलों में भी 'रास्ता रोको' प्रदर्शन किया गया, वहीं नवी मुंबई और अन्य स्थानों पर स्थिति नियंत्रण में है.

नासिक जिले में टैंकर चालकों ने काम बंद कर दिया और एक हजार से अधिक टैंकर पनेवाडी गांव में खड़े कर दिए. पनेवाडी गांव एक ईंधन डिपो है, जहां ये टैंकर खड़े किए गए. नंदगांव तालुका के पनेवाड़ी गांव में भारत पेट्रोलियम, हिंदुस्तान पेट्रोलियम और इंडियन ऑयल के ईंधन डिपो हैं साथ ही यहां एलपीजी गैस भरने का भी स्टेशन हैं. इन डिपो से ईंधन राज्य के विभिन्न हिस्सों में पहुंचाया जाता है. ऑल इंडिया मोटर ट्रांसपोर्ट कांग्रेस कोर कमेटी के चेयरपर्सन मलकीत सिंह ने बताया, ''हम चालकों से शांति बनाए रखने और कानून-व्यवस्था बनाए रखने की अपील करते हैं. हमारा प्राथमिक लक्ष्य निष्पक्ष और उचित समाधान खोजने के लिए अधिकारियों के साथ रचनात्मक बातचीत करना है.''

नासिक जिला पेट्रोल डीलर्स एसोसिएशन के अध्यक्ष भूषण भोसले ने कहा, ''अगर आंदोलन बंद नहीं किया गया तो नासिक जिले के कई ईंधन स्टेशन बंद हो जाएंगे क्योंकि वे डीलरों को अपने टैंकर भरने नहीं दे रहे हैं. द्वार बंद कर दिए गए हैं और एक भी टैंकर को ईंधन नहीं ले जाने दिया जा रहा है.' वहीं छत्तीसगढ़ के कई हिस्सों में यात्री बसों के चालकों ने ‘हिट-एंड-रन' मामलों से संबंधित नए कानून को वापस लेने की मांग को लेकर काम बंद किया जिससे यात्रियों को परेशानी का सामना करना पड़ा.

सोमवार को हुए विरोध प्रदर्शन में ट्रक चालक भी शामिल थे जिससे सामान ढुलाई प्रभावित हुई. ट्रक चालकों की हड़ताल के कारण पेट्रोल-डीजल की आपूर्ति प्रभावित होने के भय से शहरों में पेट्रोल पंप के सामने लोगों की लंबी-लंबी कतारें लग गईं. ‘हिट-एंड-रन' मामलों से संबंधित नये कानून के विरोध में ट्रकों और टैंकरों सहित वाणिज्यिक वाहनों के चालकों ने मध्य प्रदेश के कुछ हिस्सों में काम बंद कर दिया. प्रदर्शनकारी चालकों ने मुंबई-आगरा राष्ट्रीय राजमार्ग और इंदौर में कुछ सड़कों को भी अवरुद्ध कर दिया, जिससे आवश्यक वस्तुओं को ले जाने वाली गाड़ियों की आवाजाही प्रभावित हुई. बोर्ड ऑफिस चौराहे पर एक प्रदर्शनकारी प्रमोद सिकरवार ने कहा, “नए कानून के अनुसार, हिट-एंड-रन मामलों में 10 साल की जेल की सजा और सात लाख रुपये का जुर्माना हो सकता है.

उन्होंने कहा, ''नया कानून चालकों के हित के खिलाफ है. चालक किसी को मारना नहीं चाहते, लेकिन दुर्घटनाएं हो जाती हैं. ऐसे मामलों में लोग चालक के खिलाफ हो जाते हैं. हम मांग करते हैं कि नए कानून में संशोधन किया जाए.'' इंदौर में विरोध प्रदर्शन के तहत गंगवाल बस स्टैंड पर बसें सड़क पर खड़ी कर दी गईं. इस बीच, विरोध प्रदर्शन से लोगों में दहशत फैल गई. उन्हें डर था कि प्रदर्शन से ईंधन आपूर्ति प्रभावित हो सकती है और वे पेट्रोल पंपों पर कतारों में खड़े हो गए. ग्वालियर में रविवार को सिकरौदा इलाके में कुछ वाहन चालकों ने सड़क जाम कर दी, जिसके बाद पुलिस ने बिलौआ थाने में मामला दर्ज किया.

गुजरात में भी नए कानून के विरोध में प्रदर्शनकारियों ने खेड़ा, वलसाड, गिर सोमनाथ, भरूच और मेहसाणा जिलों से गुजरने वाले राजमार्गों पर वाहन खड़े कर नाकेबंदी कर दी. मेहसाणा में मेहसाणा-अंबाजी राजमार्ग और खेड़ा में अहमदाबाद-इंदौर राजमार्ग कुछ समय के लिए अवरुद्ध हो गए क्योंकि प्रदर्शनकारियों ने मुख्य मार्गों पर जलते हुए टायर रख दिए. अधिकारियों ने बताया कि स्थानीय पुलिस घटनास्थल पर पहुंची और रास्ता खुलवाया.

हरियाणा के जींद में भी 'हिट एंड रन' मामलों पर ट्रक चालकों का गुस्सा फूटा और सोमवार को निजी बसों और ट्रक चालकों ने तीन दिन की हड़ताल की घोषणा की. विरोध प्रदर्शन के दौरान 300 से ज्यादा ट्रकों ने सेवा बंद कर दी. इस बीच चालकों ने आल ड्राइवर कल्याण संघ के आह्वान पर उपायुक्त कार्यालय पर प्रदर्शन किया और अधिकारियों को ज्ञापन सौंप कर इस बिल को वापस लिए जाने की मांग की.

वहीं उत्तर प्रदेश के आगरा में नववर्ष के पहले दिन ही रोडवेज बस और ट्रक चालकों ने चक्का जाम कर दिया. चालक नये कानून में चालकों को सजा और जुर्माने के प्रावधान का विरोध कर रहे थे. चालकों ने आईएसबीटी, ईदगाह, बिजलीघर बस स्टैंड पर रोडवेज बसों को खड़ा कर दिया. उनकी मांग है कि सरकार को कानून में संशोधन करना चाहिये.

ये भी पढ़ें-:"
